LHS	RHS	LHS_supp_count	RULE_supp_count	LHS_supp	RULE_supp	RULE_conf	links
01-H. not owned,03-Vechicl.=2,07-Wife:school,12-Husb.Income=05	NO	18	11	0.008555133079847909	0.005228136882129277	0.6111111111111112	1,3,4
01-H. owned,03-Vechicl.=2,07-Wife:school,12-Husb.Income=05	YES	18	12	0.008555133079847909	0.005703422053231939	0.6666666666666666	2
01-H. not owned,03-Vechicl.=1,07-Wife:school,12-Husb.Income=04	YES	43	26	0.02043726235741445	0.012357414448669201	0.6046511627906976	2

01-H. owned,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=GovernmWorker	NO	29	18	0.013783269961977186	0.008555133079847909	0.6206896551724138	2
01-H. not owned,03-Vechicl.=1,08-Husb.:West Europe,10-Husb.work.class=GovernmWorker	YES	31	20	0.014733840304182509	0.009505703422053232	0.6451612903225806	1,3
01-H. not owned,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=GovernmWorker	NO	69	50	0.03279467680608365	0.02376425855513308	0.7246376811594203	2

01-H. not owned,03-Vechicl.=1,08-Husb.:Latino,11-Wife.work.class=PrivateWorker	YES	17	11	0.008079847908745247	0.005228136882129277	0.6470588235294118	2
01-H. not owned,03-Vechicl.=2,08-Husb.:Latino,11-Wife.work.class=PrivateWorker	NO	28	18	0.013307984790874524	0.008555133079847909	0.6428571428571429	1

01-H. not owned,03-Vechicl.=1,08-Husb.:Mexico,12-Husb.Income=02	YES	34	25	0.016159695817490494	0.01188212927756654	0.7352941176470589	5,8
01-H. not owned,03-Vechicl.=3,08-Husb.:Mexico,12-Husb.Income=04	YES	19	13	0.00903041825095057	0.006178707224334601	0.6842105263157895	5,8
01-H. not owned,03-Vechicl.=0,08-Husb.:Mexico,12-Husb.Income=02	YES	19	13	0.00903041825095057	0.006178707224334601	0.6842105263157895	5,8
01-H. owned,03-Vechicl.=2,08-Husb.:Mexico,12-Husb.Income=05	YES	21	15	0.009980988593155894	0.007129277566539924	0.7142857142857143	5,8
01-H. not owned,03-Vechicl.=2,08-Husb.:Latino,12-Husb.Income=04	NO	18	13	0.008555133079847909	0.006178707224334601	0.7222222222222222	1,2,3,4,6,7,9,10
01-H. not owned,03-Vechicl.=1,08-Husb.:Latino,12-Husb.Income=03	YES	13	10	0.006178707224334601	0.004752851711026616	0.7692307692307693	5,8
01-H. not owned,03-Vechicl.=1,08-Husb.:Mexico,12-Husb.Income=03	YES	91	62	0.04325095057034221	0.029467680608365018	0.6813186813186813	5,8
01-H. not owned,03-Vechicl.=2,08-Husb.:Mexico,12-Husb.Income=05	NO	19	13	0.00903041825095057	0.006178707224334601	0.6842105263157895	1,2,3,4,6,7,9,10
01-H. not owned,03-Vechicl.=2,08-Husb.:Mexico,12-Husb.Income=02	YES	18	11	0.008555133079847909	0.005228136882129277	0.6111111111111112	5,8
01-H. not owned,03-Vechicl.=1,08-Husb.:Mexico,12-Husb.Income=04	YES	70	50	0.03326996197718631	0.02376425855513308	0.7142857142857143	5,8

01-H. not owned,03-Vechicl.=1,09-Wife:Other American,10-Husb.work.class=PrivateWorker	YES	21	13	0.009980988593155894	0.006178707224334601	0.6190476190476191	2,4
01-H. not owned,03-Vechicl.=2,09-Wife:Latino,10-Husb.work.class=PrivateWorker	NO	32	22	0.015209125475285171	0.010456273764258554	0.6875	1,3
01-H. not owned,03-Vechicl.=1,09-Wife:Latino,10-Husb.work.class=PrivateWorker	YES	21	14	0.009980988593155894	0.006653992395437262	0.6666666666666666	2,4
01-H. owned,03-Vechicl.=2,09-Wife:Other American,10-Husb.work.class=PrivateWorker	NO	26	16	0.012357414448669201	0.0076045627376425855	0.6153846153846154	1,3

01-H. not owned,03-Vechicl.=0,09-Wife:Mexico,12-Husb.Income=03	YES	33	20	0.01568441064638783	0.009505703422053232	0.6060606060606061	5
01-H. not owned,03-Vechicl.=1,09-Wife:Mexico,12-Husb.Income=03	YES	93	64	0.04420152091254753	0.030418250950570342	0.6881720430107527	5
01-H. not owned,03-Vechicl.=1,09-Wife:Mexico,12-Husb.Income=04	YES	69	49	0.03279467680608365	0.02328897338403042	0.7101449275362319	5
01-H. not owned,03-Vechicl.=1,09-Wife:Mexico,12-Husb.Income=02	YES	33	23	0.01568441064638783	0.010931558935361217	0.696969696969697	5
01-H. not owned,03-Vechicl.=2,09-Wife:Mexico,12-Husb.Income=05	NO	25	19	0.01188212927756654	0.00903041825095057	0.76	1,2,3,4,6,7
01-H. not owned,03-Vechicl.=0,09-Wife:Mexico,12-Husb.Income=02	YES	18	12	0.008555133079847909	0.005703422053231939	0.6666666666666666	5
01-H. owned,03-Vechicl.=2,09-Wife:Mexico,12-Husb.Income=05	YES	17	12	0.008079847908745247	0.005703422053231939	0.7058823529411765	5

01-H. not owned,03-Vechicl.=2,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	NO	111	84	0.05275665399239544	0.039923954372623575	0.7567567567567568	9
01-H. owned,03-Vechicl.=2,11-Wife.work.class=PrivateWorker,12-Husb.Income=03	NO	19	15	0.00903041825095057	0.007129277566539924	0.7894736842105263	9
01-H. not owned,03-Vechicl.=2,11-Wife.work.class=PrivateWorker,12-Husb.Income=03	NO	116	76	0.055133079847908745	0.03612167300380228	0.6551724137931034	9
01-H. not owned,03-Vechicl.=2,11-Wife.work.class=PrivateWorker,12-Husb.Income=06	NO	30	21	0.014258555133079848	0.009980988593155894	0.7	9
01-H. not owned,03-Vechicl.=2,11-Wife.work.class=PrivateWorker,12-Husb.Income=02	NO	51	33	0.02423954372623574	0.01568441064638783	0.6470588235294118	9
01-H. not owned,03-Vechicl.=1,11-Wife.work.class=PrivateWorker,12-Husb.Income=06	NO	16	13	0.0076045627376425855	0.006178707224334601	0.8125	9
01-H. not owned,03-Vechicl.=0,11-Wife.work.class=PrivateWorker,12-Husb.Income=02	NO	18	11	0.008555133079847909	0.005228136882129277	0.6111111111111112	9
01-H. owned,03-Vechicl.=2,11-Wife.work.class=PrivateWorker,12-Husb.Income=06	NO	25	19	0.01188212927756654	0.00903041825095057	0.76	9
01-H. not owned,03-Vechicl.=1,11-Wife.work.class=PrivateWorker,12-Husb.Income=03	YES	117	74	0.0556083650190114	0.03517110266159696	0.6324786324786325	1,2,3,4,5,6,7,8

01-H. not owned,03-Vechicl.=2,10-Husb.work.class=PrivateWorker,12-Husb.Income=07	NO	13	10	0.006178707224334601	0.004752851711026616	0.7692307692307693	5,12,13
01-H. not owned,03-Vechicl.=2,10-Husb.work.class=GovernmWorker,12-Husb.Income=03	NO	31	22	0.014733840304182509	0.010456273764258554	0.7096774193548387	5,12,13
01-H. not owned,03-Vechicl.=2,10-Husb.work.class=PrivateWorker,12-Husb.Income=03	NO	117	74	0.0556083650190114	0.03517110266159696	0.6324786324786325	5,12,13
01-H. owned,03-Vechicl.=2,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	NO	115	74	0.054657794676806086	0.03517110266159696	0.6434782608695652	5,12,13
01-H. not owned,03-Vechicl.=1,10-Husb.work.class=PrivateWorker,12-Husb.Income=03	YES	134	83	0.06368821292775666	0.03944866920152091	0.6194029850746269	1,2,3,4,6,7,8,9,10,11,14,15,16
01-H. owned,03-Vechicl.=2,10-Husb.work.class=PrivateWorker,12-Husb.Income=03	NO	27	18	0.012832699619771864	0.008555133079847909	0.6666666666666666	5,12,13
01-H. owned,03-Vechicl.=2,10-Husb.work.class=PrivateWorker,12-Husb.Income=06	NO	23	19	0.010931558935361217	0.00903041825095057	0.8260869565217391	5,12,13
01-H. not owned,03-Vechicl.=2,10-Husb.work.class=GovernmWorker,12-Husb.Income=04	NO	73	48	0.034695817490494295	0.022813688212927757	0.6575342465753424	5,12,13
01-H. not owned,03-Vechicl.=2,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	NO	107	82	0.05085551330798479	0.03897338403041825	0.7663551401869159	5,12,13
01-H. not owned,03-Vechicl.=2,10-Husb.work.class=GovernmWorker,12-Husb.Income=05	NO	23	14	0.010931558935361217	0.006653992395437262	0.6086956521739131	5,12,13
01-H. not owned,03-Vechicl.=2,10-Husb.work.class=PrivateWorker,12-Husb.Income=06	NO	28	19	0.013307984790874524	0.00903041825095057	0.6785714285714286	5,12,13
01-H. owned,03-Vechicl.>=4,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	16	10	0.0076045627376425855	0.004752851711026616	0.625	1,2,3,4,6,7,8,9,10,11,14,15,16
01-H. not owned,03-Vechicl.=1,10-Husb.work.class=GovernmWorker,12-Husb.Income=03	YES	25	16	0.01188212927756654	0.0076045627376425855	0.64	1,2,3,4,6,7,8,9,10,11,14,15,16
01-H. not owned,03-Vechicl.=1,10-Husb.work.class=PrivateWorker,12-Husb.Income=06	NO	26	21	0.012357414448669201	0.009980988593155894	0.8076923076923077	5,12,13
01-H. owned,03-Vechicl.=3,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	NO	19	13	0.00903041825095057	0.006178707224334601	0.6842105263157895	5,12,13
01-H. owned,03-Vechicl.=2,10-Husb.work.class=GovernmWorker,12-Husb.Income=04	NO	30	19	0.014258555133079848	0.00903041825095057	0.6333333333333333	5,12,13

01-H. not owned,06-Husb.:school,07-Wife:no college,12-Husb.Income=05	NO	18	14	0.008555133079847909	0.006653992395437262	0.7777777777777778	2
01-H. not owned,06-Husb.:school,07-Wife:no college,12-Husb.Income=04	YES	49	31	0.02328897338403042	0.014733840304182509	0.6326530612244898	1

01-H. not owned,06-Husb.:no college,08-Husb.:Mexico,12-Husb.Income=03	NO	23	14	0.010931558935361217	0.006653992395437262	0.6086956521739131	2,3,5
01-H. not owned,06-Husb.:school,08-Husb.:Mexico,12-Husb.Income=02	YES	18	11	0.008555133079847909	0.005228136882129277	0.6111111111111112	1,4
01-H. not owned,06-Husb.:school,08-Husb.:Mexico,12-Husb.Income=04	YES	60	36	0.028517110266159697	0.017110266159695818	0.6	1,4
01-H. not owned,06-Husb.:school,08-Husb.:Mexico,12-Husb.Income=05	NO	14	10	0.006653992395437262	0.004752851711026616	0.7142857142857143	2,3,5
01-H. not owned,06-Husb.:no college,08-Husb.:Mexico,12-Husb.Income=04	YES	49	31	0.02328897338403042	0.014733840304182509	0.6326530612244898	1,4

01-H. not owned,06-Husb.:school,09-Wife:West Europe,12-Husb.Income=03	NO	13	10	0.006178707224334601	0.004752851711026616	0.7692307692307693	2,3
01-H. not owned,06-Husb.:no college,09-Wife:Mexico,12-Husb.Income=04	YES	49	31	0.02328897338403042	0.014733840304182509	0.6326530612244898	1,4
01-H. not owned,06-Husb.:school,09-Wife:West Europe,12-Husb.Income=04	YES	59	36	0.028041825095057035	0.017110266159695818	0.6101694915254238	1,4
01-H. not owned,06-Husb.:no college,09-Wife:Mexico,12-Husb.Income=03	NO	19	12	0.00903041825095057	0.005703422053231939	0.631578947368421	2,3

01-H. not owned,06-Husb.:school,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	126	77	0.05988593155893536	0.036596958174904944	0.6111111111111112	2
01-H. not owned,06-Husb.:school,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	NO	35	23	0.016634980988593156	0.010931558935361217	0.6571428571428571	1

01-H. not owned,06-Husb.:school,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	NO	36	25	0.017110266159695818	0.01188212927756654	0.6944444444444444	2
01-H. owned,06-Husb.:school,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	YES	25	15	0.01188212927756654	0.007129277566539924	0.6	1

01-H. not owned,07-Wife:school,09-Wife:Other American,10-Husb.work.class=PrivateWorker	YES	25	17	0.01188212927756654	0.008079847908745247	0.68	2
01-H. owned,07-Wife:school,09-Wife:Other American,10-Husb.work.class=PrivateWorker	NO	17	11	0.008079847908745247	0.005228136882129277	0.6470588235294118	1

01-H. not owned,08-Husb.:Mexico,09-Wife:Mexico,12-Husb.Income=04	YES	159	101	0.07557034220532319	0.04800380228136882	0.6352201257861635	5
01-H. owned,08-Husb.:Mexico,09-Wife:Mexico,12-Husb.Income=05	YES	18	14	0.008555133079847909	0.006653992395437262	0.7777777777777778	5
01-H. not owned,08-Husb.:Mexico,09-Wife:Mexico,12-Husb.Income=03	YES	178	111	0.08460076045627377	0.05275665399239544	0.6235955056179775	5
01-H. not owned,08-Husb.:Mexico,09-Wife:Mexico,12-Husb.Income=02	YES	68	45	0.03231939163498099	0.02138783269961977	0.6617647058823529	5
01-H. not owned,08-Husb.:Mexico,09-Wife:Mexico,12-Husb.Income=05	NO	19	13	0.00903041825095057	0.006178707224334601	0.6842105263157895	1,2,3,4

01-H. not owned,08-Husb.:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	NO	24	15	0.011406844106463879	0.007129277566539924	0.625	2,3,4,5
01-H. not owned,08-Husb.:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	168	105	0.07984790874524715	0.04990494296577947	0.625	1
01-H. not owned,08-Husb.:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=03	YES	174	109	0.08269961977186312	0.05180608365019011	0.6264367816091954	1
01-H. owned,08-Husb.:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	YES	24	17	0.011406844106463879	0.008079847908745247	0.7083333333333334	1
01-H. not owned,08-Husb.:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=02	YES	57	35	0.02709125475285171	0.016634980988593156	0.6140350877192983	1

01-H. owned,08-Husb.:Mexico,11-Wife.work.class=GovernmWorker,12-Husb.Income=04	NO	15	11	0.007129277566539924	0.005228136882129277	0.7333333333333333	2
01-H. not owned,08-Husb.:Mexico,11-Wife.work.class=GovernmWorker,12-Husb.Income=04	YES	20	12	0.009505703422053232	0.005703422053231939	0.6	1,3
01-H. not owned,08-Husb.:Mexico,11-Wife.work.class=GovernmWorker,12-Husb.Income=03	NO	14	11	0.006653992395437262	0.005228136882129277	0.7857142857142857	2

01-H. not owned,09-Wife:Latino,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	NO	19	13	0.00903041825095057	0.006178707224334601	0.6842105263157895	3,4
01-H. not owned,09-Wife:Mexico,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	NO	27	18	0.012832699619771864	0.008555133079847909	0.6666666666666666	3,4
01-H. owned,09-Wife:Mexico,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	YES	18	12	0.008555133079847909	0.005703422053231939	0.6666666666666666	1,2
01-H. not owned,09-Wife:Latino,11-Wife.work.class=PrivateWorker,12-Husb.Income=03	YES	16	11	0.0076045627376425855	0.005228136882129277	0.6875	1,2

01-H. not owned,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=03	YES	176	108	0.08365019011406843	0.051330798479087454	0.6136363636363636	3,4
01-H. not owned,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	166	102	0.07889733840304182	0.04847908745247148	0.6144578313253012	3,4
01-H. not owned,09-Wife:Latino,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	NO	24	15	0.011406844106463879	0.007129277566539924	0.625	1,2,5,6
01-H. not owned,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	NO	31	20	0.014733840304182509	0.009505703422053232	0.6451612903225806	1,2,5,6
01-H. not owned,09-Wife:Latino,10-Husb.work.class=PrivateWorker,12-Husb.Income=03	YES	20	16	0.009505703422053232	0.0076045627376425855	0.8	3,4
01-H. owned,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	YES	19	14	0.00903041825095057	0.006653992395437262	0.7368421052631579	3,4

01-H. not owned,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=02	YES	20	13	0.009505703422053232	0.006178707224334601	0.65	2,3
01-H. not owned,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=06	NO	14	12	0.006653992395437262	0.005703422053231939	0.8571428571428571	1,4,5
01-H. not owned,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=05	NO	25	16	0.01188212927756654	0.0076045627376425855	0.64	1,4,5
01-H. not owned,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=04	YES	47	35	0.022338403041825095	0.016634980988593156	0.7446808510638298	2,3
01-H. not owned,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=03	YES	50	40	0.02376425855513308	0.019011406844106463	0.8	2,3

02-Det. house,03-Vechicl.=2,06-Husb.:no college,07-Wife:school	YES	16	10	0.0076045627376425855	0.004752851711026616	0.625	2,4
02-Apart.,03-Vechicl.=2,06-Husb.:no college,07-Wife:school	NO	20	12	0.009505703422053232	0.005703422053231939	0.6	1,3
02-Det. house,03-Vechicl.=1,06-Husb.:no college,07-Wife:no college	YES	17	12	0.008079847908745247	0.005703422053231939	0.7058823529411765	2,4
02-Att. house,03-Vechicl.=2,06-Husb.:no college,07-Wife:no college	NO	22	15	0.010456273764258554	0.007129277566539924	0.6818181818181818	1,3

02-Apart.,03-Vechicl.=2,06-Husb.:school,08-Husb.:West Europe	NO	37	23	0.01758555133079848	0.010931558935361217	0.6216216216216216	2
02-Det. house,03-Vechicl.=1,06-Husb.:school,08-Husb.:West Europe	YES	13	10	0.006178707224334601	0.004752851711026616	0.7692307692307693	1,3
02-Apart.,03-Vechicl.=1,06-Husb.:school,08-Husb.:West Europe	NO	18	12	0.008555133079847909	0.005703422053231939	0.6666666666666666	2

02-Det. house,03-Vechicl.=1,06-Husb.:school,11-Wife.work.class=PrivateWorker	YES	31	19	0.014733840304182509	0.00903041825095057	0.6129032258064516	2
02-Att. house,03-Vechicl.=2,06-Husb.:school,11-Wife.work.class=PrivateWorker	NO	18	11	0.008555133079847909	0.005228136882129277	0.6111111111111112	1

02-Det. house,03-Vechicl.=2,06-Husb.:no college,12-Husb.Income=03	NO	22	14	0.010456273764258554	0.006653992395437262	0.6363636363636364	4,7,9
02-Apart.,03-Vechicl.=2,06-Husb.:no college,12-Husb.Income=05	NO	31	23	0.014733840304182509	0.010931558935361217	0.7419354838709677	4,7,9
02-Att. house,03-Vechicl.=2,06-Husb.:no college,12-Husb.Income=04	NO	17	13	0.008079847908745247	0.006178707224334601	0.7647058823529411	4,7,9
02-Det. house,03-Vechicl.=1,06-Husb.:school,12-Husb.Income=04	YES	21	15	0.009980988593155894	0.007129277566539924	0.7142857142857143	1,2,3,5,6,8,10,11
02-Apart.,03-Vechicl.=2,06-Husb.:no college,12-Husb.Income=03	NO	30	22	0.014258555133079848	0.010456273764258554	0.7333333333333333	4,7,9
02-Apart.,03-Vechicl.=2,06-Husb.:no college,12-Husb.Income=04	NO	92	58	0.043726235741444866	0.027566539923954372	0.6304347826086957	4,7,9
02-Det. house,03-Vechicl.=3,06-Husb.:no college,12-Husb.Income=04	YES	28	18	0.013307984790874524	0.008555133079847909	0.6428571428571429	1,2,3,5,6,8,10,11
02-Apart.,03-Vechicl.=2,06-Husb.:school,12-Husb.Income=03	NO	14	10	0.006653992395437262	0.004752851711026616	0.7142857142857143	4,7,9
02-Apart.,03-Vechicl.=1,06-Husb.:school,12-Husb.Income=03	YES	28	17	0.013307984790874524	0.008079847908745247	0.6071428571428571	1,2,3,5,6,8,10,11
02-Det. house,03-Vechicl.=2,06-Husb.:school,12-Husb.Income=05	NO	25	17	0.01188212927756654	0.008079847908745247	0.68	4,7,9
02-Det. house,03-Vechicl.=2,06-Husb.:no college,12-Husb.Income=04	NO	71	45	0.03374524714828897	0.02138783269961977	0.6338028169014085	4,7,9

02-Att. house,03-Vechicl.=1,07-Wife:no college,11-Wife.work.class=PrivateWorker	YES	20	14	0.009505703422053232	0.006653992395437262	0.7	2,3,4,6
02-Apart.,03-Vechicl.=2,07-Wife:no college,11-Wife.work.class=PrivateWorker	NO	168	103	0.07984790874524715	0.04895437262357415	0.6130952380952381	1,5,7
02-Apart.,03-Vechicl.=0,07-Wife:no college,11-Wife.work.class=PrivateWorker	NO	18	12	0.008555133079847909	0.005703422053231939	0.6666666666666666	1,5,7
02-Det. house,03-Vechicl.=2,07-Wife:no college,11-Wife.work.class=GovernmWorker	NO	19	12	0.00903041825095057	0.005703422053231939	0.631578947368421	1,5,7
02-Apart.,03-Vechicl.=2,07-Wife:no college,11-Wife.work.class=GovernmWorker	YES	22	14	0.010456273764258554	0.006653992395437262	0.6363636363636364	2,3,4,6
02-Att. house,03-Vechicl.=2,07-Wife:no college,11-Wife.work.class=PrivateWorker	NO	46	32	0.021863117870722433	0.015209125475285171	0.6956521739130435	1,5,7
02-Det. house,03-Vechicl.=1,07-Wife:no college,11-Wife.work.class=PrivateWorker	YES	27	19	0.012832699619771864	0.00903041825095057	0.7037037037037037	2,3,4,6

02-Det. house,03-Vechicl.=1,07-Wife:no college,10-Husb.work.class=PrivateWorker	YES	23	15	0.010931558935361217	0.007129277566539924	0.6521739130434783	2,3
02-Att. house,03-Vechicl.=2,07-Wife:no college,10-Husb.work.class=PrivateWorker	NO	38	25	0.01806083650190114	0.01188212927756654	0.6578947368421053	1
02-Apart.,03-Vechicl.=2,07-Wife:no college,10-Husb.work.class=PrivateWorker	NO	156	94	0.0741444866920152	0.04467680608365019	0.6025641025641025	1

02-Det. house,03-Vechicl.=1,07-Wife:no college,12-Husb.Income=04	YES	12	11	0.005703422053231939	0.005228136882129277	0.9166666666666666	2,4
02-Att. house,03-Vechicl.=2,07-Wife:no college,12-Husb.Income=04	NO	19	14	0.00903041825095057	0.006653992395437262	0.7368421052631579	1,3
02-Det. house,03-Vechicl.=3,07-Wife:no college,12-Husb.Income=04	YES	23	14	0.010931558935361217	0.006653992395437262	0.6086956521739131	2,4
02-Apart.,03-Vechicl.=2,07-Wife:no college,12-Husb.Income=03	NO	35	22	0.016634980988593156	0.010456273764258554	0.6285714285714286	1,3

02-Apart.,03-Vechicl.=1,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker	NO	65	45	0.030893536121673004	0.02138783269961977	0.6923076923076923	4
02-Apart.,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker	NO	197	155	0.09363117870722433	0.07366920152091255	0.7868020304568528	4
02-Det. house,03-Vechicl.=3,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker	NO	46	36	0.021863117870722433	0.017110266159695818	0.782608695652174	4
02-Det. house,03-Vechicl.=1,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker	YES	22	16	0.010456273764258554	0.0076045627376425855	0.7272727272727273	1,2,3,5
02-Det. house,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker	NO	148	93	0.07034220532319392	0.04420152091254753	0.6283783783783784	4

02-Det. house,03-Vechicl.=1,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker	YES	24	19	0.011406844106463879	0.00903041825095057	0.7916666666666666	2,3,4,5,6,7
02-Att. house,03-Vechicl.=2,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker	NO	49	32	0.02328897338403042	0.015209125475285171	0.6530612244897959	1
02-Det. house,03-Vechicl.=3,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker	NO	48	37	0.022813688212927757	0.01758555133079848	0.7708333333333334	1
02-Apart.,03-Vechicl.=1,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker	NO	71	47	0.03374524714828897	0.022338403041825095	0.6619718309859155	1
02-No stat. home,03-Vechicl.=2,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker	NO	15	10	0.007129277566539924	0.004752851711026616	0.6666666666666666	1
02-Apart.,03-Vechicl.=2,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker	NO	185	143	0.0879277566539924	0.0679657794676806	0.772972972972973	1
02-Det. house,03-Vechicl.=2,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker	NO	159	99	0.07557034220532319	0.0470532319391635	0.6226415094339622	1

02-Det. house,03-Vechicl.=2,08-Husb.:Other American,12-Husb.Income=04	YES	19	13	0.00903041825095057	0.006178707224334601	0.6842105263157895	2
02-Apart.,03-Vechicl.=2,08-Husb.:Other American,12-Husb.Income=04	NO	26	18	0.012357414448669201	0.008555133079847909	0.6923076923076923	1

02-Att. house,03-Vechicl.=2,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	NO	48	33	0.022813688212927757	0.01568441064638783	0.6875	2
02-Det. house,03-Vechicl.=1,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	YES	25	15	0.01188212927756654	0.007129277566539924	0.6	1,3,4,5,6
02-Apart.,03-Vechicl.=1,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	NO	68	44	0.03231939163498099	0.02091254752851711	0.6470588235294118	2
02-Det. house,03-Vechicl.=3,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	NO	40	26	0.019011406844106463	0.012357414448669201	0.65	2
02-Det. house,03-Vechicl.=2,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	NO	157	96	0.07461977186311787	0.045627376425855515	0.6114649681528662	2
02-Apart.,03-Vechicl.=2,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	NO	178	132	0.08460076045627377	0.06273764258555133	0.7415730337078652	2

02-No stat. home,03-Vechicl.=1,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	YES	16	11	0.0076045627376425855	0.005228136882129277	0.6875	2,4,5
02-Apart.,03-Vechicl.=3,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	25	15	0.01188212927756654	0.007129277566539924	0.6	1,3
02-Att. house,03-Vechicl.=1,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	YES	31	21	0.014733840304182509	0.009980988593155894	0.6774193548387096	2,4,5
02-No stat. home,03-Vechicl.=2,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	23	14	0.010931558935361217	0.006653992395437262	0.6086956521739131	1,3
02-Apart.,03-Vechicl.=2,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	350	240	0.16634980988593157	0.11406844106463879	0.6857142857142857	1,3

02-Apart.,03-Vechicl.=1,11-Wife.work.class=NoWork,12-Husb.Income=04	YES	27	19	0.012832699619771864	0.00903041825095057	0.7037037037037037	2,3,4,5,6,7,9,10,11,12,13,14,15,17,19,20
02-Apart.,03-Vechicl.=1,11-Wife.work.class=NoWork,12-Husb.Income=06	NO	13	11	0.006178707224334601	0.005228136882129277	0.8461538461538461	1,8,16,18,21
02-Apart.,03-Vechicl.=2,11-Wife.work.class=PrivateWorker,12-Husb.Income=02	NO	31	24	0.014733840304182509	0.011406844106463879	0.7741935483870968	1,8,16,18,21
02-Att. house,03-Vechicl.=2,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	NO	21	13	0.009980988593155894	0.006178707224334601	0.6190476190476191	1,8,16,18,21
02-Apart.,03-Vechicl.=1,11-Wife.work.class=PrivateWorker,12-Husb.Income=06	NO	14	13	0.006653992395437262	0.006178707224334601	0.9285714285714286	1,8,16,18,21
02-Att. house,03-Vechicl.=2,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	NO	40	26	0.019011406844106463	0.012357414448669201	0.65	1,8,16,18,21
02-Det. house,03-Vechicl.=2,11-Wife.work.class=PrivateWorker,12-Husb.Income=03	NO	39	26	0.0185361216730038	0.012357414448669201	0.6666666666666666	1,8,16,18,21
02-Det. house,03-Vechicl.=1,11-Wife.work.class=PrivateWorker,12-Husb.Income=03	YES	23	16	0.010931558935361217	0.0076045627376425855	0.6956521739130435	2,3,4,5,6,7,9,10,11,12,13,14,15,17,19,20
