LHS	RHS	LHS_supp_count	RULE_supp_count	LHS_supp	RULE_supp	RULE_conf	links
01-H. not owned,02-Apart.,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=04	YES	29	23	0.013783269961977186	0.010931558935361217	0.7931034482758621	3,4
01-H. not owned,02-Apart.,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=05	NO	17	13	0.008079847908745247	0.006178707224334601	0.7647058823529411	1,2
01-H. not owned,02-Apart.,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=06	NO	13	11	0.006178707224334601	0.005228136882129277	0.8461538461538461	1,2

01-H. not owned,03-Vechicl.=1,08-Husb.:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	63	47	0.02994296577946768	0.022338403041825095	0.746031746031746	2
01-H. not owned,03-Vechicl.=2,08-Husb.:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	NO	14	11	0.006653992395437262	0.005228136882129277	0.7857142857142857	1,3
01-H. owned,03-Vechicl.=2,08-Husb.:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	YES	18	13	0.008555133079847909	0.006178707224334601	0.7222222222222222	2

01-H. not owned,03-Vechicl.=2,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	NO	18	14	0.008555133079847909	0.006653992395437262	0.7777777777777778	2,3
01-H. owned,03-Vechicl.=2,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	YES	15	11	0.007129277566539924	0.005228136882129277	0.7333333333333333	1
01-H. not owned,03-Vechicl.=1,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	62	46	0.029467680608365018	0.021863117870722433	0.7419354838709677	1

01-H. not owned,03-Vechicl.=2,09-Wife:Mexico,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	NO	16	13	0.0076045627376425855	0.006178707224334601	0.8125	2
01-H. not owned,03-Vechicl.=1,09-Wife:Mexico,11-Wife.work.class=PrivateWorker,12-Husb.Income=03	YES	61	43	0.02899239543726236	0.02043726235741445	0.7049180327868853	1

01-H. not owned,03-Vechicl.=2,10-Husb.work.class=GovernmWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=03	NO	24	18	0.011406844106463879	0.008555133079847909	0.75	3
01-H. not owned,03-Vechicl.=2,10-Husb.work.class=GovernmWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	NO	17	12	0.008079847908745247	0.005703422053231939	0.7058823529411765	3
01-H. not owned,03-Vechicl.=1,10-Husb.work.class=GovernmWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=03	YES	14	12	0.006653992395437262	0.005703422053231939	0.8571428571428571	1,2

01-H. not owned,08-Husb.:Mexico,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	NO	15	11	0.007129277566539924	0.005228136882129277	0.7333333333333333	2
01-H. owned,08-Husb.:Mexico,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	YES	14	12	0.006653992395437262	0.005703422053231939	0.8571428571428571	1

02-Det. house,03-Vechicl.=3,06-Husb.:no college,07-Wife:no college,12-Husb.Income=04	YES	18	13	0.008555133079847909	0.006178707224334601	0.7222222222222222	2
02-Apart.,03-Vechicl.=2,06-Husb.:no college,07-Wife:no college,12-Husb.Income=03	NO	17	12	0.008079847908745247	0.005703422053231939	0.7058823529411765	1

02-Det. house,03-Vechicl.=1,06-Husb.:school,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker	YES	13	10	0.006178707224334601	0.004752851711026616	0.7692307692307693	2
02-Apart.,03-Vechicl.=1,06-Husb.:school,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker	NO	15	11	0.007129277566539924	0.005228136882129277	0.7333333333333333	1

02-Det. house,03-Vechicl.=1,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	YES	20	15	0.009505703422053232	0.007129277566539924	0.75	2,3
02-Apart.,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	154	118	0.07319391634980989	0.05608365019011407	0.7662337662337663	1
02-Det. house,03-Vechicl.=3,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	41	31	0.019486692015209126	0.014733840304182509	0.7560975609756098	1

02-Det. house,03-Vechicl.=2,08-Husb.:Other American,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	15	11	0.007129277566539924	0.005228136882129277	0.7333333333333333	2
02-Apart.,03-Vechicl.=2,08-Husb.:Other American,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	NO	20	15	0.009505703422053232	0.007129277566539924	0.75	1

02-Apart.,03-Vechicl.=2,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	NO	13	12	0.006178707224334601	0.005703422053231939	0.9230769230769231	2
02-Apart.,03-Vechicl.=1,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	47	34	0.022338403041825095	0.016159695817490494	0.723404255319149	1

02-Apart.,03-Vechicl.=1,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=04	YES	22	18	0.010456273764258554	0.008555133079847909	0.8181818181818182	2
02-Apart.,03-Vechicl.=1,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=05	NO	14	10	0.006653992395437262	0.004752851711026616	0.7142857142857143	1,3
02-Apart.,03-Vechicl.=1,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=03	YES	23	18	0.010931558935361217	0.008555133079847909	0.782608695652174	2

02-Det. house,08-Husb.:Other American,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	YES	18	14	0.008555133079847909	0.006653992395437262	0.7777777777777778	2
02-Apart.,08-Husb.:Other American,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	NO	21	15	0.009980988593155894	0.007129277566539924	0.7142857142857143	1

03-Vechicl.=3,06-Husb.:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	NO	20	16	0.009505703422053232	0.0076045627376425855	0.8	2
03-Vechicl.=1,06-Husb.:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	YES	20	15	0.009505703422053232	0.007129277566539924	0.75	1

01-H. not owned,02-Apart.,03-Vechicl.=2,06-Husb.:school,10-Husb.work.class=PrivateWorker,12-Husb.Income=03	NO	14	10	0.006653992395437262	0.004752851711026616	0.7142857142857143	2
01-H. not owned,02-Det. house,03-Vechicl.=2,06-Husb.:school,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	20	14	0.009505703422053232	0.006653992395437262	0.7	1

01-H. not owned,02-Det. house,03-Vechicl.=1,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	YES	13	11	0.006178707224334601	0.005228136882129277	0.8461538461538461	2,3,4
01-H. owned,02-Det. house,03-Vechicl.=3,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	25	21	0.01188212927756654	0.009980988593155894	0.84	1
01-H. owned,02-Att. house,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	20	14	0.009505703422053232	0.006653992395437262	0.7	1
01-H. not owned,02-Apart.,03-Vechicl.=2,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	143	110	0.0679657794676806	0.05228136882129278	0.7692307692307693	1

01-H. not owned,02-Det. house,03-Vechicl.=2,07-Wife:no college,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	NO	15	11	0.007129277566539924	0.005228136882129277	0.7333333333333333	2
01-H. not owned,02-Det. house,03-Vechicl.=2,07-Wife:no college,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	YES	21	15	0.009980988593155894	0.007129277566539924	0.7142857142857143	1

01-H. not owned,02-Apart.,03-Vechicl.=2,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	NO	12	11	0.005703422053231939	0.005228136882129277	0.9166666666666666	2
01-H. not owned,02-Apart.,03-Vechicl.=1,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	45	34	0.02138783269961977	0.016159695817490494	0.7555555555555555	1

01-H. not owned,02-Apart.,03-Vechicl.=1,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=03	YES	22	18	0.010456273764258554	0.008555133079847909	0.8181818181818182	2
01-H. not owned,02-Apart.,03-Vechicl.=1,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=05	NO	14	10	0.006653992395437262	0.004752851711026616	0.7142857142857143	1,3
01-H. not owned,02-Apart.,03-Vechicl.=1,10-Husb.work.class=PrivateWorker,11-Wife.work.class=NoWork,12-Husb.Income=04	YES	22	18	0.010456273764258554	0.008555133079847909	0.8181818181818182	2

01-H. owned,02-Det. house,06-Husb.:school,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	NO	14	11	0.006653992395437262	0.005228136882129277	0.7857142857142857	2
01-H. not owned,02-Det. house,06-Husb.:school,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	15	11	0.007129277566539924	0.005228136882129277	0.7333333333333333	1

01-H. not owned,02-Det. house,07-Wife:no college,08-Husb.:West Europe,09-Wife:West Europe,12-Husb.Income=04	YES	17	12	0.008079847908745247	0.005703422053231939	0.7058823529411765	2
01-H. not owned,02-Apart.,07-Wife:no college,08-Husb.:West Europe,09-Wife:West Europe,12-Husb.Income=03	NO	16	13	0.0076045627376425855	0.006178707224334601	0.8125	1

01-H. not owned,02-Det. house,07-Wife:no college,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	15	11	0.007129277566539924	0.005228136882129277	0.7333333333333333	2,3
01-H. not owned,02-Apart.,07-Wife:no college,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=05	NO	18	13	0.008555133079847909	0.006178707224334601	0.7222222222222222	1
01-H. not owned,02-Apart.,07-Wife:no college,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=03	NO	19	14	0.00903041825095057	0.006653992395437262	0.7368421052631579	1

01-H. not owned,02-Det. house,07-Wife:no college,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	YES	20	14	0.009505703422053232	0.006653992395437262	0.7	2
01-H. not owned,02-Apart.,07-Wife:no college,08-Husb.:West Europe,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	NO	18	14	0.008555133079847909	0.006653992395437262	0.7777777777777778	1

01-H. not owned,02-Apart.,07-Wife:no college,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	NO	35	25	0.016634980988593156	0.01188212927756654	0.7142857142857143	2
01-H. not owned,02-Det. house,07-Wife:no college,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	YES	25	19	0.01188212927756654	0.00903041825095057	0.76	1,3
01-H. not owned,02-Apart.,07-Wife:no college,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=02	NO	14	10	0.006653992395437262	0.004752851711026616	0.7142857142857143	2

01-H. not owned,02-Apart.,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=02	NO	24	17	0.011406844106463879	0.008079847908745247	0.7083333333333334	2
01-H. not owned,02-Det. house,09-Wife:Mexico,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=03	YES	29	21	0.013783269961977186	0.009980988593155894	0.7241379310344828	1

01-H. not owned,03-Vechicl.=1,06-Husb.:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	YES	18	14	0.008555133079847909	0.006653992395437262	0.7777777777777778	2
01-H. owned,03-Vechicl.=3,06-Husb.:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	NO	11	10	0.005228136882129277	0.004752851711026616	0.9090909090909091	1

02-Apart.,03-Vechicl.=1,06-Husb.:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	YES	15	11	0.007129277566539924	0.005228136882129277	0.7333333333333333	2,3
02-Apart.,03-Vechicl.=2,06-Husb.:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	NO	33	25	0.01568441064638783	0.01188212927756654	0.7575757575757576	1
02-Det. house,03-Vechicl.=3,06-Husb.:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	NO	15	12	0.007129277566539924	0.005703422053231939	0.8	1

01-H. not owned,02-Apart.,03-Vechicl.=2,06-Husb.:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	NO	31	25	0.014733840304182509	0.01188212927756654	0.8064516129032258	3
01-H. owned,02-Det. house,03-Vechicl.=3,06-Husb.:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	NO	11	10	0.005228136882129277	0.004752851711026616	0.9090909090909091	3
01-H. not owned,02-Apart.,03-Vechicl.=1,06-Husb.:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker	YES	15	11	0.007129277566539924	0.005228136882129277	0.7333333333333333	1,2

01-H. not owned,02-Det. house,03-Vechicl.=2,07-Wife:no college,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	YES	16	13	0.0076045627376425855	0.006178707224334601	0.8125	2
01-H. not owned,02-Apart.,03-Vechicl.=2,07-Wife:no college,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	NO	22	17	0.010456273764258554	0.008079847908745247	0.7727272727272727	1

01-H. not owned,02-Det. house,07-Wife:no college,08-Husb.:West Europe,09-Wife:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=04	YES	13	10	0.006178707224334601	0.004752851711026616	0.7692307692307693	2
01-H. not owned,02-Apart.,07-Wife:no college,08-Husb.:West Europe,09-Wife:West Europe,10-Husb.work.class=PrivateWorker,12-Husb.Income=03	NO	12	10	0.005703422053231939	0.004752851711026616	0.8333333333333334	1

01-H. not owned,02-Det. house,07-Wife:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	YES	17	12	0.008079847908745247	0.005703422053231939	0.7058823529411765	2
01-H. not owned,02-Apart.,07-Wife:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker,12-Husb.Income=03	NO	14	11	0.006653992395437262	0.005228136882129277	0.7857142857142857	1

01-H. not owned,02-Det. house,07-Wife:no college,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	YES	15	11	0.007129277566539924	0.005228136882129277	0.7333333333333333	2,3
01-H. not owned,02-Apart.,07-Wife:no college,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=03	NO	17	12	0.008079847908745247	0.005703422053231939	0.7058823529411765	1
01-H. not owned,02-Apart.,07-Wife:no college,08-Husb.:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	NO	16	13	0.0076045627376425855	0.006178707224334601	0.8125	1

01-H. not owned,02-Apart.,07-Wife:no college,09-Wife:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	NO	20	14	0.009505703422053232	0.006653992395437262	0.7	2
01-H. not owned,02-Det. house,07-Wife:no college,09-Wife:West Europe,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	YES	18	13	0.008555133079847909	0.006178707224334601	0.7222222222222222	1

01-H. not owned,03-Vechicl.=1,07-Wife:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker,12-Husb.Income=04	YES	14	10	0.006653992395437262	0.004752851711026616	0.7142857142857143	2
01-H. not owned,03-Vechicl.=2,07-Wife:no college,08-Husb.:West Europe,09-Wife:West Europe,11-Wife.work.class=PrivateWorker,12-Husb.Income=05	NO	18	13	0.008555133079847909	0.006178707224334601	0.7222222222222222	1

